========================================================================================================================
GPU OPS TO TRANSFORMER BLOCKS CORRELATION
Model:     nvidia/Kimi-K2.5-NVFP4
Framework: vLLM v0.16.0
GPU:       NVIDIA B200 (Blackwell)
========================================================================================================================

Total GPU operations: 1000
Operations assigned to blocks: 1000
Unassigned operations: 0
Total blocks detected: 35
  MoE blocks (Type B): 33
  Dense blocks (Type A): 1
  Inter-block regions: 1
  Warmup blocks: 2
  Cooldown blocks: 2
  Representative MoE blocks: 29

CONSISTENCY VALIDATION
------------------------------------------------------------
Standard 29-op MoE blocks: 31
Non-standard MoE blocks: 2 (sizes: [27, 25])
29-op blocks have consistent (high_level_op, stream) set: YES
Note: Time-ordering of ops across different CUDA streams may vary between blocks (GPU scheduling jitter).

MOE BLOCK TIMING DISTRIBUTION (representative blocks)
------------------------------------------------------------
Count:  29
Min:    112447 ns
P25:    122209 ns
Median: 123232 ns
P75:    125568 ns
Max:    129056 ns
Mean:   123378 ns
StdDev: 3167 ns
CoV:    2.6%

Selected median block: MoE_post_16 (wall=123232 ns)

========================================================================================================================
ALL BLOCK DETAILS
========================================================================================================================

Block: MoE_pre_0  Type: MoE_B  Status: WARMUP
Ops: 29  Wall: 123264 ns  Compute: 147488 ns  Idle: 0 ns (0.0%)
Op range: [1..29] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
|    27 |   451 | fused_moe_gate_up_siglu_gemm                     | bmm_E2m1_E2m1E2m1_Fp32_bA16_bB16_bC16_t128x8x51...      |      23 | 4x8x1          |       9792 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE gate_up+SiGLU)       | Fused MoE NVFP4 GEMM for gate+up projection with SwiGLU activation. Part of FLASHINFER_TRTLLM fused MoE kernel. Processes top-8 of 384 experts per EP rank.                                              |
|    28 |   452 | fused_moe_down_gemm                              | bmm_Bfloat16_E2m1E2m1_Fp32_bA16_bB16_t128x8x256...      |      23 | 56x8x1         |       7648 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE down proj)           | Fused MoE NVFP4 GEMM for down projection. Part of FLASHINFER_TRTLLM fused MoE kernel. Produces final expert outputs.                                                                                     |
|    29 |   453 | moe_finalize_combine                             | void moe::dev::finalize::finalizeKernel<moe::de...      |      23 | 28x1x1         |       3776 | fused_moe/flashinfer_cutlass_moe.py (expert output combine)                 | Combines weighted expert outputs back to token dimension. Applies routing weights and reduces across selected experts.                                                                                   |

Block: MoE_post_4  Type: MoE_B  Status: REPRESENTATIVE
Ops: 29  Wall: 124544 ns  Compute: 147200 ns  Idle: 0 ns (0.0%)
Op range: [454..482] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
| ----- | ----- | ------------------------------------------------ | ------------------------------------------------------- | ------- | -------------- | ---------- | --------------------------------------------------------------------------- | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
|     1 |   454 | moe_scale_add_shared                             | triton_poi_fused_add_mul_0                              |      23 | 7x1x1          |       1536 | deepseek_v2.py:356-365                                                      | Multiplies routed expert output by routed_scaling_factor=2.827 and adds shared expert output. Compiled by torch.compile into fused Triton kernel triton_poi_fused_add_mul_0.                             |
|     2 |   455 | fused_allreduce_input_rmsnorm                    | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |       9376 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:994-995                      | Fused TRT-LLM kernel combining: (1) AllReduce of previous layer MoE/MLP output across 8 TP ranks, (2) residual addition, (3) RMSNorm(7168, eps=1e-05) for current layer input. Uses Lamport-based oneshot allreduce. |
|     3 |   456 | qkv_a_proj_gemm                                  | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 132x1x1        |      19488 | mla.py:132, deepseek_v2.py:759-766                                          | MergedColumnParallelLinear (replicated, disable_tp=True) computing fused Q/KV low-rank projection. BF16 GEMM: [B,7168] x [7168,2112] -> [B,2112]. Output split into q_c=[B,1536] and kv_lora=[B,576]. Uses CUTLASS nvjet kernel. |
|     4 |   457 | q_a_layernorm_elementwise                        | triton_poi_fused_1                                      |      23 | 1x1x1          |       1760 | mla.py:137, layernorm.py:93                                                 | Pointwise part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton pointwise kernel.                                                                   |
|     5 |   458 | q_a_layernorm_reduce                             | triton_red_fused_2                                      |      23 | 2x1x1          |       1952 | mla.py:137, layernorm.py:93                                                 | Reduction part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton reduction kernel.                                                                   |
|     6 |   459 | q_b_proj_gemm                                    | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 96x1x1         |       5152 | mla.py:138, deepseek_v2.py:778-784                                          | ColumnParallelLinear projecting low-rank Q to full heads. BF16 GEMM: [B,1536] x [1536,1536] -> [B,1536] per TP rank (total output 12288). Uses CUTLASS nvjet kernel.                                     |
|     7 |   460 | rope_kva_layernorm_fused                         | triton_poi_fused_add_clone_copy_expand_index_mu...      |      23 | 2x1x1          |       1888 | mla.py:149-159                                                              | Torch.compile fused kernel combining: KV split (kv_c=[B,512], k_pe=[B,64]), RMSNorm(512) on kv_c, Q reshape, k_pe unsqueeze, and YaRN-scaled RoPE application. All from mla.py:149-159.                  |
|     8 |   461 | kv_cache_store                                   | void vllm::concat_and_cache_mla_kernel<__nv_bfl...      |      23 | 1x1x1          |       2144 | mla_attention.py:524-531                                                    | Stores compressed KV representations (kv_c_normed + k_pe) into FP8 KV cache at slot_mapping positions. Kernel: vllm::concat_and_cache_mla_kernel.                                                        |
|     9 |   462 | q_absorption_bmm                                 | nvjet_tst_64x8_64x16_4x1_v_bz_NNT                       |      23 | 64x1x1         |       2656 | mla_attention.py:601-615                                                    | BMM: [8,B,128] x [8,128,512] -> [8,B,512]. Projects Q_nope into latent space via W_UK_T absorption matrix. This is the MQA decode-path optimization where Q is projected into KV latent space.           |
|    10 |   463 | q_latent_pe_concat_fp8_prep                      | triton_poi_fused__to_copy_cat_clamp_mul_recipro...      |      23 | 18x1x1         |       1472 | mla_attention.py:620-624                                                    | Concatenates Q_latent=[B,8,512] with Q_PE=[B,8,64], applies clamping and reciprocal scaling for FP8 quantization preparation. Fused by torch.compile.                                                    |
|    11 |   464 | decode_mla_attention                             | fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512HVP...      |      23 | 74x2x1         |       8640 | mla_attention.py:635, flashinfer_mla.py:153-202                             | TRT-LLM FMHA kernel for Multi-head Latent Attention decode. Queries absorbed latent+PE against paged FP8 KV cache. Kernel: fmhaSm100f with E4M3 QKV format, 576 QK head dim, 512 V head dim.             |
|    12 |   465 | v_up_proj_bmm                                    | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 128x1x1        |       3456 | mla_attention.py:647, mla_attention.py:787-821                              | BMM: [8,B,512] x [8,512,128] -> [8,B,128]. Projects latent attention output back to V space via W_UV matrix. Output reshaped to [B,1024].                                                                |
|    13 |   466 | o_proj_gemm                                      | nvjet_tst_64x8_64x16_4x1_v_bz_TNT                       |      23 | 112x1x1        |       5184 | mla.py:176, deepseek_v2.py:801-807                                          | RowParallelLinear output projection. BF16 GEMM: [B,1024] x [1024,7168] -> [B,7168]. Output fed to allreduce across 8 TP ranks.                                                                           |
|    14 |   467 | fused_allreduce_post_attn_rmsnorm                | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |      10912 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:1019                         | Fused TRT-LLM kernel combining: (1) AllReduce of o_proj output, (2) residual addition, (3) RMSNorm(7168) for post-attention normalization. Feeds into MoE/MLP.                                           |
|    15 |   468 | allreduce_completion_memcpy                      | memcpy32_post                                           |      23 | 14x1x1         |       1344 | allreduce_rms_fusion.py:85-150 (lamport signaling)                          | Memory copy kernel (memcpy32_post) that signals allreduce completion in the Lamport-based oneshot protocol. Part of the fused allreduce infrastructure.                                                  |
|    16 |   469 | moe_gate_router_gemm                             | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 48x1x1         |      10912 | deepseek_v2.py:251-257, deepseek_v2.py:344-346                              | ReplicatedLinear computing router logits. BF16 GEMM: [B,7168] x [7168,384] -> [B,384]. Output used for sigmoid scoring and top-8 expert selection.                                                       |
|    17 |   470 | shared_expert_gate_up_act_fp4_quant              | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       2144 | nvfp4_utils.py:214 (shared expert path)                                     | FP4 activation quantization (cvt_fp16_to_fp4) for shared expert gate+up projection input. Runs on stream 5518 concurrently with routed expert processing on stream 23.                                   |
|    18 |   471 | shared_expert_gate_up_nvfp4_gemm                 | _ZN7cutlass13device_kernelIN10flashinfer4gemm57...      |    5518 | 1x8x1          |       9280 | deepseek_v2.py:286-296, nvfp4_utils.py:214                                  | NVFP4 GEMM via FlashInfer CUTLASS backend for shared expert gate+up projection. [B,7168] x [7168,4096] with FP4 weights and activations.                                                                 |
|    19 |   472 | moe_routed_act_fp4_quant                         | void vllm::cvt_fp16_to_fp4_sf_major<__nv_bfloat...      |      23 | 1x1x1          |       2240 | nvfp4_utils.py:214 (routed expert act quant)                                | FP4 activation quantization (cvt_fp16_to_fp4_sf_major, scale-factor-major layout) for routed expert input. Uses FLASHINFER_TRTLLM format.                                                                |
|    20 |   473 | shared_expert_silu_mul                           | triton_poi_fused_mul_silu_slice_0                       |    5518 | 1x1x1          |       2240 | deepseek_v2.py:218, activation.py:SiluAndMul                                | SiLU activation + element-wise multiply for shared expert. Splits gate+up output, applies SiLU to gate half, multiplies with up half. Compiled as Triton kernel.                                         |
|    21 |   474 | moe_routing_sigmoid                              | void at::native::vectorized_elementwise_kernel<...      |      23 | 1x1x1          |       1920 | deepseek_v2.py:344 (sigmoid scoring_func)                                   | Sigmoid activation on router logits. Part of the noaux_tc topk_method scoring. PyTorch vectorized_elementwise_kernel.                                                                                    |
|    22 |   475 | shared_expert_down_act_fp4_quant                 | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       2368 | nvfp4_utils.py:214 (shared expert down path)                                | FP4 activation quantization for shared expert down projection input. Runs on stream 5518.                                                                                                                |
|    23 |   476 | moe_routing_bias_correction                      | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       3200 | deepseek_v2.py:258-263 (e_score_correction_bias)                            | Adds e_score_correction_bias to router scores for noaux_tc topk routing. PyTorch unrolled_elementwise_kernel.                                                                                            |
|    24 |   477 | shared_expert_down_nvfp4_gemm                    | _ZN7cutlass13device_kernelIN10flashinfer4gemm58...      |    5518 | 1x56x1         |       4512 | deepseek_v2.py:219, nvfp4_utils.py:214                                      | NVFP4 GEMM for shared expert down projection. [B,2048] x [2048,7168] with FP4. No reduce (reduce_results=False).                                                                                         |
|    25 |   478 | moe_topk_routing_main                            | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 1x1x1          |       4448 | fused_moe/flashinfer_cutlass_moe.py (topk routing)                          | Main routing kernel for DeepSeek top-8 expert selection. Computes top-k scores and assigns tokens to experts.                                                                                            |
|    26 |   479 | moe_routing_indices                              | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 8x1x1          |       5024 | fused_moe/flashinfer_cutlass_moe.py (index clustering)                      | Clustering kernel that organizes token-to-expert assignments into contiguous batches for efficient expert computation.                                                                                   |
|    27 |   480 | fused_moe_gate_up_siglu_gemm                     | bmm_E2m1_E2m1E2m1_Fp32_bA16_bB16_bC16_t128x8x51...      |      23 | 4x8x1          |       9696 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE gate_up+SiGLU)       | Fused MoE NVFP4 GEMM for gate+up projection with SwiGLU activation. Part of FLASHINFER_TRTLLM fused MoE kernel. Processes top-8 of 384 experts per EP rank.                                              |
|    28 |   481 | fused_moe_down_gemm                              | bmm_Bfloat16_E2m1E2m1_Fp32_bA16_bB16_t128x8x256...      |      23 | 56x8x1         |       7904 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE down proj)           | Fused MoE NVFP4 GEMM for down projection. Part of FLASHINFER_TRTLLM fused MoE kernel. Produces final expert outputs.                                                                                     |
|    29 |   482 | moe_finalize_combine                             | void moe::dev::finalize::finalizeKernel<moe::de...      |      23 | 28x1x1         |       4352 | fused_moe/flashinfer_cutlass_moe.py (expert output combine)                 | Combines weighted expert outputs back to token dimension. Applies routing weights and reduces across selected experts.                                                                                   |

Block: MoE_post_5  Type: MoE_B  Status: REPRESENTATIVE
Ops: 29  Wall: 122688 ns  Compute: 147171 ns  Idle: 0 ns (0.0%)
Op range: [483..511] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
| ----- | ----- | ------------------------------------------------ | ------------------------------------------------------- | ------- | -------------- | ---------- | --------------------------------------------------------------------------- | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
|     1 |   483 | moe_scale_add_shared                             | triton_poi_fused_add_mul_0                              |      23 | 7x1x1          |       1536 | deepseek_v2.py:356-365                                                      | Multiplies routed expert output by routed_scaling_factor=2.827 and adds shared expert output. Compiled by torch.compile into fused Triton kernel triton_poi_fused_add_mul_0.                             |
|     2 |   484 | fused_allreduce_input_rmsnorm                    | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |      10304 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:994-995                      | Fused TRT-LLM kernel combining: (1) AllReduce of previous layer MoE/MLP output across 8 TP ranks, (2) residual addition, (3) RMSNorm(7168, eps=1e-05) for current layer input. Uses Lamport-based oneshot allreduce. |
|     3 |   485 | qkv_a_proj_gemm                                  | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 132x1x1        |      17248 | mla.py:132, deepseek_v2.py:759-766                                          | MergedColumnParallelLinear (replicated, disable_tp=True) computing fused Q/KV low-rank projection. BF16 GEMM: [B,7168] x [7168,2112] -> [B,2112]. Output split into q_c=[B,1536] and kv_lora=[B,576]. Uses CUTLASS nvjet kernel. |
|     4 |   486 | q_a_layernorm_elementwise                        | triton_poi_fused_1                                      |      23 | 1x1x1          |       1600 | mla.py:137, layernorm.py:93                                                 | Pointwise part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton pointwise kernel.                                                                   |
|     5 |   487 | q_a_layernorm_reduce                             | triton_red_fused_2                                      |      23 | 2x1x1          |       2080 | mla.py:137, layernorm.py:93                                                 | Reduction part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton reduction kernel.                                                                   |
|     6 |   488 | q_b_proj_gemm                                    | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 96x1x1         |       5344 | mla.py:138, deepseek_v2.py:778-784                                          | ColumnParallelLinear projecting low-rank Q to full heads. BF16 GEMM: [B,1536] x [1536,1536] -> [B,1536] per TP rank (total output 12288). Uses CUTLASS nvjet kernel.                                     |
|     7 |   489 | rope_kva_layernorm_fused                         | triton_poi_fused_add_clone_copy_expand_index_mu...      |      23 | 2x1x1          |       2016 | mla.py:149-159                                                              | Torch.compile fused kernel combining: KV split (kv_c=[B,512], k_pe=[B,64]), RMSNorm(512) on kv_c, Q reshape, k_pe unsqueeze, and YaRN-scaled RoPE application. All from mla.py:149-159.                  |
|     8 |   490 | kv_cache_store                                   | void vllm::concat_and_cache_mla_kernel<__nv_bfl...      |      23 | 1x1x1          |       1984 | mla_attention.py:524-531                                                    | Stores compressed KV representations (kv_c_normed + k_pe) into FP8 KV cache at slot_mapping positions. Kernel: vllm::concat_and_cache_mla_kernel.                                                        |
|     9 |   491 | q_absorption_bmm                                 | nvjet_tst_64x8_64x16_4x1_v_bz_NNT                       |      23 | 64x1x1         |       2848 | mla_attention.py:601-615                                                    | BMM: [8,B,128] x [8,128,512] -> [8,B,512]. Projects Q_nope into latent space via W_UK_T absorption matrix. This is the MQA decode-path optimization where Q is projected into KV latent space.           |
|    10 |   492 | q_latent_pe_concat_fp8_prep                      | triton_poi_fused__to_copy_cat_clamp_mul_recipro...      |      23 | 18x1x1         |       1696 | mla_attention.py:620-624                                                    | Concatenates Q_latent=[B,8,512] with Q_PE=[B,8,64], applies clamping and reciprocal scaling for FP8 quantization preparation. Fused by torch.compile.                                                    |
|    11 |   493 | decode_mla_attention                             | fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512HVP...      |      23 | 74x2x1         |       8704 | mla_attention.py:635, flashinfer_mla.py:153-202                             | TRT-LLM FMHA kernel for Multi-head Latent Attention decode. Queries absorbed latent+PE against paged FP8 KV cache. Kernel: fmhaSm100f with E4M3 QKV format, 576 QK head dim, 512 V head dim.             |
|    12 |   494 | v_up_proj_bmm                                    | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 128x1x1        |       3424 | mla_attention.py:647, mla_attention.py:787-821                              | BMM: [8,B,512] x [8,512,128] -> [8,B,128]. Projects latent attention output back to V space via W_UV matrix. Output reshaped to [B,1024].                                                                |
|    13 |   495 | o_proj_gemm                                      | nvjet_tst_64x8_64x16_4x1_v_bz_TNT                       |      23 | 112x1x1        |       5440 | mla.py:176, deepseek_v2.py:801-807                                          | RowParallelLinear output projection. BF16 GEMM: [B,1024] x [1024,7168] -> [B,7168]. Output fed to allreduce across 8 TP ranks.                                                                           |
|    14 |   496 | fused_allreduce_post_attn_rmsnorm                | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |      10080 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:1019                         | Fused TRT-LLM kernel combining: (1) AllReduce of o_proj output, (2) residual addition, (3) RMSNorm(7168) for post-attention normalization. Feeds into MoE/MLP.                                           |
|    15 |   497 | allreduce_completion_memcpy                      | memcpy32_post                                           |      23 | 14x1x1         |       1217 | allreduce_rms_fusion.py:85-150 (lamport signaling)                          | Memory copy kernel (memcpy32_post) that signals allreduce completion in the Lamport-based oneshot protocol. Part of the fused allreduce infrastructure.                                                  |
|    16 |   498 | moe_gate_router_gemm                             | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 48x1x1         |      11104 | deepseek_v2.py:251-257, deepseek_v2.py:344-346                              | ReplicatedLinear computing router logits. BF16 GEMM: [B,7168] x [7168,384] -> [B,384]. Output used for sigmoid scoring and top-8 expert selection.                                                       |
|    17 |   499 | shared_expert_gate_up_act_fp4_quant              | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       2688 | nvfp4_utils.py:214 (shared expert path)                                     | FP4 activation quantization (cvt_fp16_to_fp4) for shared expert gate+up projection input. Runs on stream 5518 concurrently with routed expert processing on stream 23.                                   |
|    18 |   500 | shared_expert_gate_up_nvfp4_gemm                 | _ZN7cutlass13device_kernelIN10flashinfer4gemm57...      |    5518 | 1x8x1          |       9344 | deepseek_v2.py:286-296, nvfp4_utils.py:214                                  | NVFP4 GEMM via FlashInfer CUTLASS backend for shared expert gate+up projection. [B,7168] x [7168,4096] with FP4 weights and activations.                                                                 |
|    19 |   501 | moe_routed_act_fp4_quant                         | void vllm::cvt_fp16_to_fp4_sf_major<__nv_bfloat...      |      23 | 1x1x1          |       2753 | nvfp4_utils.py:214 (routed expert act quant)                                | FP4 activation quantization (cvt_fp16_to_fp4_sf_major, scale-factor-major layout) for routed expert input. Uses FLASHINFER_TRTLLM format.                                                                |
|    20 |   502 | shared_expert_silu_mul                           | triton_poi_fused_mul_silu_slice_0                       |    5518 | 1x1x1          |       2176 | deepseek_v2.py:218, activation.py:SiluAndMul                                | SiLU activation + element-wise multiply for shared expert. Splits gate+up output, applies SiLU to gate half, multiplies with up half. Compiled as Triton kernel.                                         |
|    21 |   503 | moe_routing_sigmoid                              | void at::native::vectorized_elementwise_kernel<...      |      23 | 1x1x1          |       2336 | deepseek_v2.py:344 (sigmoid scoring_func)                                   | Sigmoid activation on router logits. Part of the noaux_tc topk_method scoring. PyTorch vectorized_elementwise_kernel.                                                                                    |
|    22 |   504 | shared_expert_down_act_fp4_quant                 | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       1665 | nvfp4_utils.py:214 (shared expert down path)                                | FP4 activation quantization for shared expert down projection input. Runs on stream 5518.                                                                                                                |
|    23 |   505 | moe_routing_bias_correction                      | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       3264 | deepseek_v2.py:258-263 (e_score_correction_bias)                            | Adds e_score_correction_bias to router scores for noaux_tc topk routing. PyTorch unrolled_elementwise_kernel.                                                                                            |
|    24 |   506 | shared_expert_down_nvfp4_gemm                    | _ZN7cutlass13device_kernelIN10flashinfer4gemm58...      |    5518 | 1x56x1         |       5472 | deepseek_v2.py:219, nvfp4_utils.py:214                                      | NVFP4 GEMM for shared expert down projection. [B,2048] x [2048,7168] with FP4. No reduce (reduce_results=False).                                                                                         |
|    25 |   507 | moe_topk_routing_main                            | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 1x1x1          |       4320 | fused_moe/flashinfer_cutlass_moe.py (topk routing)                          | Main routing kernel for DeepSeek top-8 expert selection. Computes top-k scores and assigns tokens to experts.                                                                                            |
|    26 |   508 | moe_routing_indices                              | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 8x1x1          |       5408 | fused_moe/flashinfer_cutlass_moe.py (index clustering)                      | Clustering kernel that organizes token-to-expert assignments into contiguous batches for efficient expert computation.                                                                                   |
|    27 |   509 | fused_moe_gate_up_siglu_gemm                     | bmm_E2m1_E2m1E2m1_Fp32_bA16_bB16_bC16_t128x8x51...      |      23 | 4x8x1          |       9729 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE gate_up+SiGLU)       | Fused MoE NVFP4 GEMM for gate+up projection with SwiGLU activation. Part of FLASHINFER_TRTLLM fused MoE kernel. Processes top-8 of 384 experts per EP rank.                                              |
|    28 |   510 | fused_moe_down_gemm                              | bmm_Bfloat16_E2m1E2m1_Fp32_bA16_bB16_t128x8x256...      |      23 | 56x8x1         |       7712 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE down proj)           | Fused MoE NVFP4 GEMM for down projection. Part of FLASHINFER_TRTLLM fused MoE kernel. Produces final expert outputs.                                                                                     |
|    29 |   511 | moe_finalize_combine                             | void moe::dev::finalize::finalizeKernel<moe::de...      |      23 | 28x1x1         |       3679 | fused_moe/flashinfer_cutlass_moe.py (expert output combine)                 | Combines weighted expert outputs back to token dimension. Applies routing weights and reduces across selected experts.                                                                                   |

Block: MoE_post_6  Type: MoE_B  Status: REPRESENTATIVE
Ops: 29  Wall: 125761 ns  Compute: 149826 ns  Idle: 0 ns (0.0%)
Op range: [512..540] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
| ----- | ----- | ------------------------------------------------ | ------------------------------------------------------- | ------- | -------------- | ---------- | --------------------------------------------------------------------------- | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
|     1 |   512 | moe_scale_add_shared                             | triton_poi_fused_add_mul_0                              |      23 | 7x1x1          |       1344 | deepseek_v2.py:356-365                                                      | Multiplies routed expert output by routed_scaling_factor=2.827 and adds shared expert output. Compiled by torch.compile into fused Triton kernel triton_poi_fused_add_mul_0.                             |
|     2 |   513 | fused_allreduce_input_rmsnorm                    | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |      11040 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:994-995                      | Fused TRT-LLM kernel combining: (1) AllReduce of previous layer MoE/MLP output across 8 TP ranks, (2) residual addition, (3) RMSNorm(7168, eps=1e-05) for current layer input. Uses Lamport-based oneshot allreduce. |
|     3 |   514 | qkv_a_proj_gemm                                  | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 132x1x1        |      17793 | mla.py:132, deepseek_v2.py:759-766                                          | MergedColumnParallelLinear (replicated, disable_tp=True) computing fused Q/KV low-rank projection. BF16 GEMM: [B,7168] x [7168,2112] -> [B,2112]. Output split into q_c=[B,1536] and kv_lora=[B,576]. Uses CUTLASS nvjet kernel. |
|     4 |   515 | q_a_layernorm_elementwise                        | triton_poi_fused_1                                      |      23 | 1x1x1          |       1471 | mla.py:137, layernorm.py:93                                                 | Pointwise part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton pointwise kernel.                                                                   |
|     5 |   516 | q_a_layernorm_reduce                             | triton_red_fused_2                                      |      23 | 2x1x1          |       2336 | mla.py:137, layernorm.py:93                                                 | Reduction part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton reduction kernel.                                                                   |
|     6 |   517 | q_b_proj_gemm                                    | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 96x1x1         |       5504 | mla.py:138, deepseek_v2.py:778-784                                          | ColumnParallelLinear projecting low-rank Q to full heads. BF16 GEMM: [B,1536] x [1536,1536] -> [B,1536] per TP rank (total output 12288). Uses CUTLASS nvjet kernel.                                     |
|     7 |   518 | rope_kva_layernorm_fused                         | triton_poi_fused_add_clone_copy_expand_index_mu...      |      23 | 2x1x1          |       1921 | mla.py:149-159                                                              | Torch.compile fused kernel combining: KV split (kv_c=[B,512], k_pe=[B,64]), RMSNorm(512) on kv_c, Q reshape, k_pe unsqueeze, and YaRN-scaled RoPE application. All from mla.py:149-159.                  |
|     8 |   519 | kv_cache_store                                   | void vllm::concat_and_cache_mla_kernel<__nv_bfl...      |      23 | 1x1x1          |       2207 | mla_attention.py:524-531                                                    | Stores compressed KV representations (kv_c_normed + k_pe) into FP8 KV cache at slot_mapping positions. Kernel: vllm::concat_and_cache_mla_kernel.                                                        |
|     9 |   520 | q_absorption_bmm                                 | nvjet_tst_64x8_64x16_4x1_v_bz_NNT                       |      23 | 64x1x1         |       2913 | mla_attention.py:601-615                                                    | BMM: [8,B,128] x [8,128,512] -> [8,B,512]. Projects Q_nope into latent space via W_UK_T absorption matrix. This is the MQA decode-path optimization where Q is projected into KV latent space.           |
|    10 |   521 | q_latent_pe_concat_fp8_prep                      | triton_poi_fused__to_copy_cat_clamp_mul_recipro...      |      23 | 18x1x1         |       1664 | mla_attention.py:620-624                                                    | Concatenates Q_latent=[B,8,512] with Q_PE=[B,8,64], applies clamping and reciprocal scaling for FP8 quantization preparation. Fused by torch.compile.                                                    |
|    11 |   522 | decode_mla_attention                             | fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512HVP...      |      23 | 74x2x1         |       9024 | mla_attention.py:635, flashinfer_mla.py:153-202                             | TRT-LLM FMHA kernel for Multi-head Latent Attention decode. Queries absorbed latent+PE against paged FP8 KV cache. Kernel: fmhaSm100f with E4M3 QKV format, 576 QK head dim, 512 V head dim.             |
|    12 |   523 | v_up_proj_bmm                                    | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 128x1x1        |       3712 | mla_attention.py:647, mla_attention.py:787-821                              | BMM: [8,B,512] x [8,512,128] -> [8,B,128]. Projects latent attention output back to V space via W_UV matrix. Output reshaped to [B,1024].                                                                |
